,datetime,rtt
3116,2019-03-23 03:10:41,1.478
3117,2019-03-23 03:10:43,1.381
3118,2019-03-23 03:10:43,1.423
3119,2019-03-23 03:10:47,1.271
3120,2019-03-23 03:10:53,96.796
3121,2019-03-23 03:10:54,1.423
3122,2019-03-23 03:11:07,1.716
3123,2019-03-23 03:11:09,1.405
3124,2019-03-23 03:11:12,2.455
3125,2019-03-23 03:11:16,1.704
3126,2019-03-23 03:11:22,1.427
3127,2019-03-23 03:11:23,1.401
3128,2019-03-23 03:11:24,1.569
3129,2019-03-23 03:11:26,155.494
3130,2019-03-23 03:11:28,1.416
3131,2019-03-23 03:11:29,96.823
3132,2019-03-23 03:11:30,1.382
3133,2019-03-23 03:11:31,1.703
3134,2019-03-23 03:11:32,1.434
3135,2019-03-23 03:11:38,1.419
3136,2019-03-23 03:11:38,2.035
3137,2019-03-23 03:11:41,1.664
3138,2019-03-23 03:11:42,1.918
3139,2019-03-23 03:11:47,155.639
3140,2019-03-23 03:11:49,1.372
3141,2019-03-23 03:11:50,96.851
3142,2019-03-23 03:11:51,1.643
3143,2019-03-23 03:11:51,96.846
3144,2019-03-23 03:11:56,1.376
3145,2019-03-23 03:11:57,13.170
3146,2019-03-23 03:11:59,96.786
3147,2019-03-23 03:12:00,154.158
3148,2019-03-23 03:12:01,97.520
3149,2019-03-23 03:12:01,1.403
3150,2019-03-23 03:12:02,1.345
3151,2019-03-23 03:12:03,96.917
3152,2019-03-23 03:12:04,2.650
3153,2019-03-23 03:14:07,154.321
3154,2019-03-23 03:14:07,96.790
3155,2019-03-23 03:14:07,1.395
3156,2019-03-23 03:14:08,1.746
3157,2019-03-23 03:14:10,154.898
3158,2019-03-23 03:14:10,1.371
3159,2019-03-23 03:14:10,1.404
3160,2019-03-23 03:14:10,1.418
3161,2019-03-23 03:14:14,154.132
3162,2019-03-23 03:14:18,1.380
3163,2019-03-23 03:14:18,1.369
3164,2019-03-23 03:14:18,154.260
3165,2019-03-23 03:14:18,1.391
3166,2019-03-23 03:14:19,1.427
3167,2019-03-23 03:14:19,2.610
3168,2019-03-23 03:14:20,154.329
3169,2019-03-23 03:14:22,1.444
3170,2019-03-23 03:14:22,1.374
3171,2019-03-23 03:14:23,1.671
3172,2019-03-23 03:14:28,1.445
3173,2019-03-23 03:14:29,2.305
3174,2019-03-23 03:14:30,1.458
3175,2019-03-23 03:14:31,1.615
3176,2019-03-23 03:14:34,1.327
3177,2019-03-23 03:14:35,1.363
3178,2019-03-23 03:14:36,1.645
3179,2019-03-23 03:14:36,154.432
3180,2019-03-23 03:14:36,155.399
3181,2019-03-23 03:14:38,1.638
3182,2019-03-23 03:14:41,99.525
3183,2019-03-23 03:14:44,1.394
3184,2019-03-23 03:14:44,1.386
3185,2019-03-23 03:14:46,154.276
3186,2019-03-23 03:14:47,1.440
3187,2019-03-23 03:14:48,1.383
3188,2019-03-23 03:14:49,96.806
3189,2019-03-23 03:14:49,1.702
3190,2019-03-23 03:15:01,1.391
3191,2019-03-23 03:15:05,154.162
3192,2019-03-23 03:15:07,1.339
3193,2019-03-23 03:15:09,1.347
3194,2019-03-23 03:15:11,2.272
3195,2019-03-23 03:15:12,96.862
3196,2019-03-23 03:15:15,1.705
3197,2019-03-23 03:15:20,1.344
3198,2019-03-23 03:15:21,1.386
3199,2019-03-23 03:15:26,154.197
3200,2019-03-23 03:15:28,1.948
3201,2019-03-23 03:15:28,96.883
3202,2019-03-23 03:15:34,1.717
3203,2019-03-23 03:15:38,1.686
3204,2019-03-23 03:15:39,1.598
3205,2019-03-23 03:15:40,156.856
3206,2019-03-23 03:15:40,1.425
3207,2019-03-23 03:15:46,96.784
3208,2019-03-23 03:15:55,154.151
3209,2019-03-23 03:15:57,2.468
3210,2019-03-23 03:15:58,96.824
3211,2019-03-23 03:16:00,1.380
3212,2019-03-23 03:16:00,154.472
3213,2019-03-23 03:16:08,96.840
3214,2019-03-23 03:16:10,154.150
3215,2019-03-23 03:16:18,96.957
3216,2019-03-23 03:16:24,1.366
3217,2019-03-23 03:16:24,154.183
3218,2019-03-23 03:16:30,3.292
3219,2019-03-23 03:16:30,154.195
3220,2019-03-23 03:16:31,1.349
3221,2019-03-23 03:16:33,1.566
3222,2019-03-23 03:16:33,3.606
3223,2019-03-23 03:16:35,1.396
3224,2019-03-23 03:16:38,1.725
3225,2019-03-23 03:16:45,1.612
3226,2019-03-23 03:16:49,1.665
3227,2019-03-23 03:16:50,2.011
3228,2019-03-23 03:16:52,2.635
3229,2019-03-23 03:16:53,1.393
3230,2019-03-23 03:16:54,1.379
3231,2019-03-23 03:16:56,1.448
3232,2019-03-23 03:16:58,1.364
3233,2019-03-23 03:17:02,1.277
3234,2019-03-23 03:17:02,155.166
3235,2019-03-23 03:17:04,98.854
3236,2019-03-23 03:17:07,1.355
3237,2019-03-23 03:17:08,1.407
3238,2019-03-23 03:17:11,154.165
3239,2019-03-23 03:17:12,96.819
3240,2019-03-23 03:17:17,1.689
3241,2019-03-23 03:17:21,1.647
3242,2019-03-23 03:17:22,1.667
3243,2019-03-23 03:17:30,1.362
3244,2019-03-23 03:17:31,2.556
3245,2019-03-23 03:17:33,1.607
3246,2019-03-23 03:17:33,1.645
3247,2019-03-23 03:17:36,1.349
3248,2019-03-23 03:17:37,154.878
3249,2019-03-23 03:17:42,154.201
3250,2019-03-23 03:17:49,96.857
3251,2019-03-23 03:17:50,1.419
3252,2019-03-23 03:17:53,1.674
3253,2019-03-23 03:17:54,1.474
3254,2019-03-23 03:17:54,1.427
3255,2019-03-23 03:17:58,1.415
3256,2019-03-23 03:17:59,1.808
3257,2019-03-23 03:18:06,1.417
3258,2019-03-23 03:18:06,10.534
3259,2019-03-23 03:18:08,154.204
3260,2019-03-23 03:18:09,97.255
3261,2019-03-23 03:18:11,1.411
3262,2019-03-23 03:18:14,1.706
3263,2019-03-23 03:18:19,3.643
3264,2019-03-23 03:18:24,97.780
3265,2019-03-23 03:18:25,156.316
3266,2019-03-23 03:18:29,1.644
3267,2019-03-23 03:18:31,1.397
3268,2019-03-23 03:18:32,1.342
3269,2019-03-23 03:18:33,1.604
3270,2019-03-23 03:18:36,1.581
3271,2019-03-23 03:18:39,154.242
3272,2019-03-23 03:18:40,1.627
3273,2019-03-23 03:18:41,2.414
3274,2019-03-23 03:18:42,1.391
3275,2019-03-23 03:18:43,1.397
3276,2019-03-23 03:18:45,1.436
